alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,latitude,longitude,address_1,address_2,address_3,city,zip_code,country,state,display_address,category_1,category_2,category_3,,
royal-chinese-food-culver-city,"[{'alias': 'chinese', 'title': 'Chinese'}, {'alias': 'juicebars', 'title': 'Juice Bars & Smoothies'}]","{'latitude': 33.989301, 'longitude': -118.39754}",(310) 390-7017,1971.921696,i098qix7Jrt8TX_9wOYOvA,https://s3-media2.fl.yelpcdn.com/bphoto/wGUFKrL6VAb4RyHGhkRIzQ/o.jpg,FALSE,"{'address1': '11469 Jefferson Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['11469 Jefferson Blvd', 'Culver City, CA 90230']}",Royal Chinese Food,13103907017,$,3.5,96,[],https://www.yelp.com/biz/royal-chinese-food-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.989301,-118.39754,11469 Jefferson Blvd,,,Culver City,90230,US,CA,"['11469 Jefferson Blvd', 'Culver City, CA 90230']",Chinese,Juice Bars & Smoothies,,,
sarku-japan-culver-city-2,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 33.9858014880016, 'longitude': -118.393310869893}",(310) 391-0293,2409.114952,LAc_ch9Q3JU1KIc59gGuhA,https://s3-media1.fl.yelpcdn.com/bphoto/WYtVJk-dapgk5lIL3BgDxA/o.jpg,FALSE,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3224', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3224', 'Culver City, CA 90230']}",Sarku Japan,13103910293,$,2,94,[],https://www.yelp.com/biz/sarku-japan-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98580149,-118.3933109,6000 Sepulveda Blvd,Ste 3224,,Culver City,90230,US,CA,"['6000 Sepulveda Blvd', 'Ste 3224', 'Culver City, CA 90230']",Sushi Bars,Japanese,,,
fatburger-los-angeles-28,"[{'alias': 'burgers', 'title': 'Burgers'}]","{'latitude': 34.01199, 'longitude': -118.41953}",(310) 390-7831,2058.290413,CumBQDL34Gz7Oyyofbnmnw,https://s3-media4.fl.yelpcdn.com/bphoto/P2GqX7105srVyMHDV84NsQ/o.jpg,FALSE,"{'address1': '11275 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11275 Venice Blvd', 'Los Angeles, CA 90066']}",Fatburger,13103907831,$$,3.5,93,"['pickup', 'delivery']",https://www.yelp.com/biz/fatburger-los-angeles-28?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01199,-118.41953,11275 Venice Blvd,,,Los Angeles,90066,US,CA,"['11275 Venice Blvd', 'Los Angeles, CA 90066']",Burgers,,,,
mcdonalds-los-angeles-33,"[{'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.024007265624, 'longitude': -118.372769057751}",(310) 845-9674,2984.473154,I-uAUy0jYOAJR9lxGWwvcA,https://s3-media4.fl.yelpcdn.com/bphoto/bPS9RmyMammosmMfE7ws4Q/o.jpg,FALSE,"{'address1': '3501 S La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3501 S La Cienega Blvd', 'Los Angeles, CA 90016']}",McDonald's,13108459674,$,1.5,91,[],https://www.yelp.com/biz/mcdonalds-los-angeles-33?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02400727,-118.3727691,3501 S La Cienega Blvd,,,Los Angeles,90016,US,CA,"['3501 S La Cienega Blvd', 'Los Angeles, CA 90016']",Burgers,Fast Food,Coffee & Tea,,
mongrill-gourmet-mongolian-bbq-culver-city,"[{'alias': 'mongolian', 'title': 'Mongolian'}]","{'latitude': 33.9862775323288, 'longitude': -118.393239724854}",(310) 390-5073,2358.234157,yXH3fON2Bs_3wbuHaS_8Dg,https://s3-media3.fl.yelpcdn.com/bphoto/u78iKt3RtBn3duVIguHG_A/o.jpg,FALSE,"{'address1': '6000 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Culver City, CA 90230']}",Mongrill Gourmet Mongolian BBQ,13103905073,$,2.5,90,"['pickup', 'delivery']",https://www.yelp.com/biz/mongrill-gourmet-mongolian-bbq-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98627753,-118.3932397,6000 Sepulveda Blvd,,,Culver City,90230,US,CA,"['6000 Sepulveda Blvd', 'Culver City, CA 90230']",Mongolian,,,,
donut-king-culver-city-3,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'donuts', 'title': 'Donuts'}]","{'latitude': 34.0198595, 'longitude': -118.4039673}",(310) 204-4535,1521.102438,mjXBIZTdba7ca4uvGSFXRw,https://s3-media2.fl.yelpcdn.com/bphoto/oxxe23TNXl281DniTsmNTw/o.jpg,FALSE,"{'address1': '10400 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['10400 Venice Blvd', 'Culver City, CA 90232']}",Donut King,13102044535,$,4,89,[],https://www.yelp.com/biz/donut-king-culver-city-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0198595,-118.4039673,10400 Venice Blvd,,,Culver City,90232,US,CA,"['10400 Venice Blvd', 'Culver City, CA 90232']",Bakeries,Donuts,,,
numero-uno-pizza-pasta-los-angeles-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}]","{'latitude': 34.021481, 'longitude': -118.371615}",(323) 296-1543,2904.539342,BKKPV9oN1H6Gvkz4n-9xGg,https://s3-media4.fl.yelpcdn.com/bphoto/KSpx_3AOT4fL31dMeUsdtg/o.jpg,FALSE,"{'address1': '5770 Rodeo Rd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['5770 Rodeo Rd', 'Los Angeles, CA 90016']}",Numero Uno Pizza Pasta,13232961543,$$,3,86,"['pickup', 'delivery']",https://www.yelp.com/biz/numero-uno-pizza-pasta-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.021481,-118.371615,5770 Rodeo Rd,,,Los Angeles,90016,US,CA,"['5770 Rodeo Rd', 'Los Angeles, CA 90016']",Pizza,Italian,,,
dominos-pizza-culver-city-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.005294, 'longitude': -118.410369}",(310) 839-0999,1163.716758,lFfmATttwXYGyoyo6rTI8g,https://s3-media1.fl.yelpcdn.com/bphoto/5dPKGfIKWQ3sEizsbpFENw/o.jpg,FALSE,"{'address1': '4238 Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4238 Sepulveda Blvd', 'Culver City, CA 90230']}",Domino's Pizza,13108390999,$,2.5,83,[],https://www.yelp.com/biz/dominos-pizza-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.005294,-118.410369,4238 Sepulveda Blvd,,,Culver City,90230,US,CA,"['4238 Sepulveda Blvd', 'Culver City, CA 90230']",Pizza,Chicken Wings,Sandwiches,,
jennifer-pennifer-bakes-los-angeles,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.0286846, 'longitude': -118.4114692}",(424) 298-8170,2693.673812,dxMAYRjAXMcyBMBuFPMA3w,https://s3-media2.fl.yelpcdn.com/bphoto/KnvwQw_PFC2cc56_7_IkEw/o.jpg,FALSE,"{'address1': '10428 National Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10428 National Blvd', 'Los Angeles, CA 90034']}",Jennifer Pennifer Bakes,14242988170,$,4,82,"['pickup', 'delivery']",https://www.yelp.com/biz/jennifer-pennifer-bakes-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0286846,-118.4114692,10428 National Blvd,,,Los Angeles,90034,US,CA,"['10428 National Blvd', 'Los Angeles, CA 90034']",Bakeries,Coffee & Tea,,,
starbucks-los-angeles-338,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 34.026892, 'longitude': -118.3718895}",(323) 938-0821,3255.282391,5Sm9a_dNqVZW2HPXbOjNVA,https://s3-media3.fl.yelpcdn.com/bphoto/vQU6BLtwyg6qAlOcEGpuqQ/o.jpg,FALSE,"{'address1': '3344 S La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90016', 'country': 'US', 'state': 'CA', 'display_address': ['3344 S La Cienega Blvd', 'Los Angeles, CA 90016']}",Starbucks,13239380821,$,3,80,[],https://www.yelp.com/biz/starbucks-los-angeles-338?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.026892,-118.3718895,3344 S La Cienega Blvd,,,Los Angeles,90016,US,CA,"['3344 S La Cienega Blvd', 'Los Angeles, CA 90016']",Coffee & Tea,,,,
potato-corner-culver-city-2,"[{'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 33.985506, 'longitude': -118.394292}",(310) 775-0630,2427.277616,l8EXUZDsG6m3q7x3E3WM9A,https://s3-media2.fl.yelpcdn.com/bphoto/N6hpGus8rUUhwUtRRk9UKQ/o.jpg,FALSE,"{'address1': '6000 Sepulveda Blvd', 'address2': None, 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Culver City, CA 90230']}",Potato Corner,13107750630,$,3.5,80,[],https://www.yelp.com/biz/potato-corner-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.985506,-118.394292,6000 Sepulveda Blvd,,,Culver City,90230,US,CA,"['6000 Sepulveda Blvd', 'Culver City, CA 90230']",Specialty Food,Fast Food,Chicken Wings,,
campos-tacos-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0084715, 'longitude': -118.424148}",(310) 398-6817,2420.247723,IapFPDZkmU0agrDCsdgspw,https://s3-media3.fl.yelpcdn.com/bphoto/GkVQPwNDZK1b7Xqf07UuGQ/o.jpg,FALSE,"{'address1': '11622 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11622 Venice Blvd', 'Los Angeles, CA 90066']}",Campos Tacos,13103986817,$,3.5,80,"['delivery', 'pickup']",https://www.yelp.com/biz/campos-tacos-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0084715,-118.424148,11622 Venice Blvd,,,Los Angeles,90066,US,CA,"['11622 Venice Blvd', 'Los Angeles, CA 90066']",Mexican,,,,
pizza-hut-culver-city,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'italian', 'title': 'Italian'}, {'alias': 'chicken_wings', 'title': 'Chicken Wings'}]","{'latitude': 34.002818, 'longitude': -118.393742}",(310) 838-9600,615.7497257,cGz79yNAqqmxEyLmHQytoQ,https://s3-media3.fl.yelpcdn.com/bphoto/Nvg1sdFUpPf-cQ2CybNp2A/o.jpg,FALSE,"{'address1': '10780 Jefferson Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['10780 Jefferson Blvd', 'Culver City, CA 90230']}",Pizza Hut,13108389600,$,2,80,"['delivery', 'pickup']",https://www.yelp.com/biz/pizza-hut-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.002818,-118.393742,10780 Jefferson Blvd,,,Culver City,90230,US,CA,"['10780 Jefferson Blvd', 'Culver City, CA 90230']",Pizza,Italian,Chicken Wings,,
starbucks-culver-city-13,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}]","{'latitude': 33.988173, 'longitude': -118.392747}",(213) 334-0225,2161.016327,2KJXiZ-psFTLa_hrWs48Tw,https://s3-media2.fl.yelpcdn.com/bphoto/tmx--BkG6cSFwGYmRCVqmw/o.jpg,FALSE,"{'address1': '6150 Slauson Ave', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6150 Slauson Ave', 'Culver City, CA 90230']}",Starbucks,12133340225,$$,3,80,[],https://www.yelp.com/biz/starbucks-culver-city-13?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.988173,-118.392747,6150 Slauson Ave,,,Culver City,90230,US,CA,"['6150 Slauson Ave', 'Culver City, CA 90230']",Coffee & Tea,,,,
donuts-usa-los-angeles,"[{'alias': 'donuts', 'title': 'Donuts'}, {'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'bagels', 'title': 'Bagels'}]","{'latitude': 34.0087347, 'longitude': -118.4240331}",(310) 398-3276,2428.12863,apSj6-Fhi3BIou24vfIiDA,https://s3-media1.fl.yelpcdn.com/bphoto/SnwKBZuwSUyOyWqRj4zeag/o.jpg,FALSE,"{'address1': '11624 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['11624 Venice Blvd', 'Los Angeles, CA 90066']}",Donuts USA,13103983276,$,4.5,78,[],https://www.yelp.com/biz/donuts-usa-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0087347,-118.4240331,11624 Venice Blvd,,,Los Angeles,90066,US,CA,"['11624 Venice Blvd', 'Los Angeles, CA 90066']",Donuts,Coffee & Tea,Bagels,,
del-taco-culver-city-3,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 34.0278228166409, 'longitude': -118.390490970042}",(310) 839-8897,2401.820307,KQmNksLJfJTxR0WsxNlJlA,https://s3-media2.fl.yelpcdn.com/bphoto/j_FXh0btof05P0WCCv2g4Q/o.jpg,FALSE,"{'address1': '3704 Robertson Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90232', 'country': 'US', 'state': 'CA', 'display_address': ['3704 Robertson Blvd', 'Culver City, CA 90232']}",Del Taco,13108398897,$,3.5,78,['delivery'],https://www.yelp.com/biz/del-taco-culver-city-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.02782282,-118.390491,3704 Robertson Blvd,,,Culver City,90232,US,CA,"['3704 Robertson Blvd', 'Culver City, CA 90232']",Fast Food,Mexican,,,
ono-hawaiian-bbq-culver-city-2,"[{'alias': 'hawaiian', 'title': 'Hawaiian'}, {'alias': 'bbq', 'title': 'Barbeque'}]","{'latitude': 33.985973, 'longitude': -118.3932}",(310) 390-6888,2392.194352,S8A4xHxDFiklFowZzukKlw,https://s3-media3.fl.yelpcdn.com/bphoto/ec8NLP0g_RWLuSmh6Gvvew/o.jpg,FALSE,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3212', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3212', 'Culver City, CA 90230']}",Ono Hawaiian BBQ,13103906888,$,3,76,['delivery'],https://www.yelp.com/biz/ono-hawaiian-bbq-culver-city-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.985973,-118.3932,6000 Sepulveda Blvd,Ste 3212,,Culver City,90230,US,CA,"['6000 Sepulveda Blvd', 'Ste 3212', 'Culver City, CA 90230']",Hawaiian,Barbeque,,,
freds-bakery-and-deli-los-angeles-3,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'kosher', 'title': 'Kosher'}]","{'latitude': 34.03627, 'longitude': -118.38921}",(310) 838-1204,3342.691453,2DOp_KZwbLX9AuFMlYtavw,https://s3-media3.fl.yelpcdn.com/bphoto/qw6XHljXQXiAXFCFm84pFw/o.jpg,FALSE,"{'address1': '2831 S Robertson Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['2831 S Robertson Blvd', 'Los Angeles, CA 90034']}",Fred's Bakery & Deli,13108381204,$,4.5,75,"['delivery', 'pickup']",https://www.yelp.com/biz/freds-bakery-and-deli-los-angeles-3?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.03627,-118.38921,2831 S Robertson Blvd,,,Los Angeles,90034,US,CA,"['2831 S Robertson Blvd', 'Los Angeles, CA 90034']",Bakeries,Breakfast & Brunch,Kosher,,
taqueria-sanchez-los-angeles-2,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]","{'latitude': 33.9948548, 'longitude': -118.4175322}",,2254.324645,vAbUInHgJYqG_Fq_6V4Scg,https://s3-media2.fl.yelpcdn.com/bphoto/ojYk6XFpXW6At2mhD48uwg/o.jpg,FALSE,"{'address1': '4502 Inglewood Blvd', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90066', 'country': 'US', 'state': 'CA', 'display_address': ['4502 Inglewood Blvd', 'Los Angeles, CA 90066']}",Taqueria Sanchez,,$,3.5,74,[],https://www.yelp.com/biz/taqueria-sanchez-los-angeles-2?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9948548,-118.4175322,4502 Inglewood Blvd,,,Los Angeles,90066,US,CA,"['4502 Inglewood Blvd', 'Los Angeles, CA 90066']",Mexican,Fast Food,,,
tapatia-mexican-food-culver-city,"[{'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.9948223, 'longitude': -118.4174847}",(424) 289-0044,2249.323834,AlpIeWZqpyrUq9s4v-vOBw,https://s3-media3.fl.yelpcdn.com/bphoto/gCPazUkRq3Tt6K2ft4GfbA/o.jpg,FALSE,"{'address1': '4506 Inglewood Blvd', 'address2': '', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['4506 Inglewood Blvd', 'Culver City, CA 90230']}",Tapatia Mexican Food,14242890044,$,5,73,[],https://www.yelp.com/biz/tapatia-mexican-food-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9948223,-118.4174847,4506 Inglewood Blvd,,,Culver City,90230,US,CA,"['4506 Inglewood Blvd', 'Culver City, CA 90230']",Mexican,,,,
west-la-international-market-los-angeles,"[{'alias': 'grocery', 'title': 'Grocery'}, {'alias': 'mideastern', 'title': 'Middle Eastern'}, {'alias': 'halal', 'title': 'Halal'}]","{'latitude': 34.01769, 'longitude': -118.40971}",(310) 202-0700,1591.722162,NkZtMUPfGH96-09SfR2YCw,https://s3-media3.fl.yelpcdn.com/bphoto/hEBETGyEW6ZBShYpo8q24A/o.jpg,FALSE,"{'address1': '10817 Venice Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['10817 Venice Blvd', 'Los Angeles, CA 90034']}",West LA International Market,13102020700,$,3.5,72,[],https://www.yelp.com/biz/west-la-international-market-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.01769,-118.40971,10817 Venice Blvd,,,Los Angeles,90034,US,CA,"['10817 Venice Blvd', 'Los Angeles, CA 90034']",Grocery,Middle Eastern,Halal,,
diorama-museum-of-bhagavad-gita-los-angeles,"[{'alias': 'artmuseums', 'title': 'Art Museums'}]","{'latitude': 34.0253318, 'longitude': -118.3971124}",(310) 845-9333,2026.017518,b6TwR3xzfJ-A90heixripA,https://s3-media1.fl.yelpcdn.com/bphoto/k6Jg6_ZBdAR6EVOa8taApg/o.jpg,FALSE,"{'address1': '3764 Watseka Ave', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90034', 'country': 'US', 'state': 'CA', 'display_address': ['3764 Watseka Ave', 'Los Angeles, CA 90034']}",Diorama-museum of Bhagavad-gita,13108459333,,5,72,[],https://www.yelp.com/biz/diorama-museum-of-bhagavad-gita-los-angeles?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.0253318,-118.3971124,3764 Watseka Ave,,,Los Angeles,90034,US,CA,"['3764 Watseka Ave', 'Los Angeles, CA 90034']",Art Museums,,,,
chipotle-mexican-grill-culver-city-6,"[{'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'mexican', 'title': 'Mexican'}]","{'latitude': 33.9856872473856, 'longitude': -118.39326925743}",(310) 773-9047,2422.297195,YrRPYMYMfiIBGr1eR86peQ,https://s3-media2.fl.yelpcdn.com/bphoto/aD2SGN9EGo4f9u1r6_pBmw/o.jpg,FALSE,"{'address1': '6000 Sepulveda Blvd', 'address2': 'Ste 3236', 'address3': None, 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['6000 Sepulveda Blvd', 'Ste 3236', 'Culver City, CA 90230']}",Chipotle Mexican Grill,13107739047,$,2,72,[],https://www.yelp.com/biz/chipotle-mexican-grill-culver-city-6?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.98568725,-118.3932693,6000 Sepulveda Blvd,Ste 3236,,Culver City,90230,US,CA,"['6000 Sepulveda Blvd', 'Ste 3236', 'Culver City, CA 90230']",Fast Food,Mexican,,,
louisiana-famous-fried-chicken-los-angeles-7,"[{'alias': 'cajun', 'title': 'Cajun/Creole'}, {'alias': 'hotdogs', 'title': 'Fast Food'}, {'alias': 'chickenshop', 'title': 'Chicken Shop'}]","{'latitude': 34.021198, 'longitude': -118.37314}",(310) 838-2785,2770.291483,MswH9GFgPLyyjhbO0hhXXA,https://s3-media2.fl.yelpcdn.com/bphoto/BW1D_uyhQjunimtfyf-l0A/o.jpg,FALSE,"{'address1': '5818 Rodeo Rd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90060', 'country': 'US', 'state': 'CA', 'display_address': ['5818 Rodeo Rd', 'Los Angeles, CA 90060']}",Louisiana Famous Fried Chicken,13108382785,$,3.5,71,[],https://www.yelp.com/biz/louisiana-famous-fried-chicken-los-angeles-7?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,34.021198,-118.37314,5818 Rodeo Rd,,,Los Angeles,90060,US,CA,"['5818 Rodeo Rd', 'Los Angeles, CA 90060']",Cajun/Creole,Fast Food,Chicken Shop,,
yoshinoya-culver-city-culver-city,"[{'alias': 'japanese', 'title': 'Japanese'}]","{'latitude': 33.9932432, 'longitude': -118.3958401}",(310) 397-4357,1555.619575,6zwcWcFhO4z2i3YmaUHWog,https://s3-media2.fl.yelpcdn.com/bphoto/kavjL0wqGucCARUXZGKXnw/o.jpg,FALSE,"{'address1': '5495-H Sepulveda Blvd', 'address2': '', 'address3': '', 'city': 'Culver City', 'zip_code': '90230', 'country': 'US', 'state': 'CA', 'display_address': ['5495-H Sepulveda Blvd', 'Culver City, CA 90230']}",Yoshinoya - Culver City,13103974357,$,2.5,71,[],https://www.yelp.com/biz/yoshinoya-culver-city-culver-city?adjust_creative=vE5o-7kXQ6SwrxOc8qy3QQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=vE5o-7kXQ6SwrxOc8qy3QQ,33.9932432,-118.3958401,5495-H Sepulveda Blvd,,,Culver City,90230,US,CA,"['5495-H Sepulveda Blvd', 'Culver City, CA 90230']",Japanese,,,,
